Date,Open,High,Low,Close,Adj Close,Volume
2021-08-30,49.759998,49.810001,48.349998,48.410000,46.094822,16054100
2021-08-31,48.410000,48.990002,45.209999,45.700001,43.514427,73514300
2021-09-01,45.700001,45.970001,43.270000,43.450001,41.372032,84960500
2021-09-02,43.680000,44.880001,43.540001,44.570000,42.438465,37629000
2021-09-03,44.490002,44.500000,43.820000,44.169998,42.057598,21687500
2021-09-07,44.320000,44.959999,44.250000,44.310001,42.190903,19733500
2021-09-08,44.119999,44.540001,43.630001,43.820000,41.724339,21252400
2021-09-09,43.849998,44.720001,43.759998,44.360001,42.238514,19776900
2021-09-10,45.000000,45.250000,44.189999,44.330002,42.209946,23367400
2021-09-13,44.560001,45.810001,44.560001,45.759998,43.571556,28027200
2021-09-14,46.020000,46.939999,45.759998,46.049999,43.847687,36053200
2021-09-15,45.869999,46.889999,45.849998,46.639999,44.409470,31535600
2021-09-16,46.900002,47.270000,46.009998,46.279999,44.066689,24102400
2021-09-17,45.740002,46.689999,45.740002,46.470001,44.247601,34912100
2021-09-20,45.029999,45.869999,44.840000,45.810001,43.619171,30603100
2021-09-21,45.980000,46.360001,45.730000,45.849998,43.657257,23049100
2021-09-22,46.490002,47.689999,46.470001,47.080002,44.828430,29430700
2021-09-23,47.459999,48.169998,47.160000,47.799999,45.513996,21852800
2021-09-24,47.779999,48.570000,47.730000,47.919998,45.628254,20384700
2021-09-27,48.380001,48.939999,46.160000,47.560001,45.285473,48927500
2021-09-28,47.009998,47.029999,45.070000,45.919998,43.723907,49349100
2021-09-29,46.450001,47.150002,45.930000,47.029999,44.780819,21730200
2021-09-30,47.139999,47.150002,46.119999,46.410000,44.190464,22947500
2021-10-01,46.549999,47.310001,46.490002,47.020000,44.771297,18021700
2021-10-04,47.020000,47.689999,46.669998,47.020000,44.771297,22315200
2021-10-05,47.500000,48.450001,47.349998,47.959999,45.666344,20250500
2021-10-06,47.580002,48.090000,47.060001,47.869999,45.580647,17425700
2021-10-07,48.259998,48.590000,47.540001,47.759998,45.475906,19272300
2021-10-08,47.869999,48.340000,47.660000,48.000000,45.704433,14295400
2021-10-11,48.200001,48.459999,47.220001,47.279999,45.018864,15387900
2021-10-12,47.290001,47.529999,46.520000,46.650002,44.418991,18995700
2021-10-13,46.570000,46.570000,45.220001,46.049999,43.847687,24150300
2021-10-14,46.680000,46.889999,44.830002,45.310001,43.143078,53257700
2021-10-15,45.720001,48.740002,45.709999,48.380001,46.066257,60096600
2021-10-18,48.189999,49.709999,48.139999,49.430000,47.066036,33842700
2021-10-19,49.639999,50.349998,49.279999,50.340000,47.932526,26500300
2021-10-20,50.189999,50.389999,49.709999,50.160000,47.761131,24227900
2021-10-21,49.950001,50.599998,49.759998,50.330002,47.923000,20448300
2021-10-22,50.540001,51.119999,50.490002,50.660000,48.237221,21517200
2021-10-25,50.889999,51.119999,50.520000,50.619999,48.199135,19330300
2021-10-26,50.730000,51.099998,50.360001,50.630001,48.208656,18196300
2021-10-27,50.259998,50.990002,49.950001,50.049999,47.656391,21988300
2021-10-28,50.380001,51.400002,50.349998,51.360001,48.903748,26785500
2021-10-29,51.250000,51.639999,51.020000,51.160000,48.713306,19788500
2021-11-01,51.560001,52.000000,51.270000,51.709999,49.237003,18699000
2021-11-02,51.540001,51.720001,51.220001,51.299999,48.846603,21672500
2021-11-03,51.040001,52.570000,51.020000,52.000000,49.513130,24225700
2021-11-04,51.549999,51.700001,49.910000,50.619999,48.385227,32005700
2021-11-05,51.000000,51.610001,50.400002,50.439999,48.213173,23443200
2021-11-08,50.549999,51.369999,50.549999,50.869999,48.624187,19509500
2021-11-09,50.500000,50.560001,49.209999,49.889999,47.687458,28324800
2021-11-10,49.740002,50.770000,49.680000,50.360001,48.136711,19827800
2021-11-11,50.419998,50.910000,50.220001,50.590000,48.356548,16069700
2021-11-12,50.680000,51.000000,50.369999,50.959999,48.710213,17124700
2021-11-15,51.189999,51.700001,50.980000,51.080002,48.824928,20110200
2021-11-16,51.110001,51.180000,50.169998,50.369999,48.146263,19244900
2021-11-17,50.419998,50.689999,49.529999,49.840000,47.639668,17802700
2021-11-18,49.630001,50.180000,49.270000,49.900002,47.697021,19198200
2021-11-19,49.000000,49.240002,47.770000,48.820000,46.664696,30548400
2021-11-22,50.630001,51.110001,49.730000,50.340000,48.117592,28549400
2021-11-23,50.709999,51.740002,50.700001,51.400002,49.130798,28024400
2021-11-24,51.509998,51.740002,51.180000,51.310001,49.044769,18901900
2021-11-26,49.099998,49.099998,47.689999,48.430000,46.291912,29919300
2021-11-29,49.669998,49.770000,48.310001,49.160000,46.989685,27677000
2021-11-30,48.110001,48.509998,47.320000,47.779999,45.670609,40671700
2021-12-01,48.689999,49.450001,47.180000,47.209999,45.125771,29365100
2021-12-02,47.730000,49.400002,47.509998,48.910000,46.750721,29184900
2021-12-03,49.259998,49.259998,47.369999,47.750000,45.641933,29221900
2021-12-06,48.980000,49.900002,48.709999,48.810001,46.655136,31650100
2021-12-07,49.459999,50.520000,49.340000,50.250000,48.031563,28370200
2021-12-08,50.180000,50.310001,49.320000,49.410000,47.228645,19990300
2021-12-09,49.020000,50.029999,48.740002,49.689999,47.496281,16927200
2021-12-10,50.290001,50.599998,49.580002,50.200001,47.983772,20040900
2021-12-13,49.900002,49.959999,48.430000,48.560001,46.416176,19598900
2021-12-14,48.610001,49.490002,48.599998,48.889999,46.731598,17602900
2021-12-15,49.020000,49.270000,48.130001,48.939999,46.779396,20284300
2021-12-16,49.720001,50.820000,49.310001,50.299999,48.079357,32781100
2021-12-17,49.700001,49.730000,47.869999,47.950001,45.833103,74833400
2021-12-20,47.060001,47.169998,46.250000,46.849998,44.781662,29134900
2021-12-21,47.590000,48.139999,47.340000,47.810001,45.699284,21249400
2021-12-22,47.740002,48.320000,47.619999,48.029999,45.909573,15688000
2021-12-23,48.400002,48.930000,48.220001,48.360001,46.225002,16025600
2021-12-27,48.549999,48.820000,48.080002,48.770000,46.616901,11900400
2021-12-28,48.560001,49.189999,48.360001,48.419998,46.282349,14320500
2021-12-29,48.599998,48.860001,48.369999,48.450001,46.311028,14390700
2021-12-30,48.490002,48.910000,48.040001,48.099998,45.976486,13701300
2021-12-31,48.029999,48.360001,47.840000,47.980000,45.861778,12649300
2022-01-03,48.930000,50.810001,48.919998,50.730000,48.490372,38978100
2022-01-04,51.580002,53.150002,51.520000,52.750000,50.421196,43855100
2022-01-05,52.919998,53.139999,52.000000,52.290001,49.981499,35072600
2022-01-06,53.150002,53.669998,52.660000,53.630001,51.262341,29720800
2022-01-07,53.860001,55.189999,53.799999,54.770000,52.352016,35149300
2022-01-10,55.500000,56.060001,54.480000,55.349998,52.906410,34733500
2022-01-11,55.560001,56.130001,55.230000,56.060001,53.585064,25073700
