Date,Open,High,Low,Close,Adj Close,Volume
2022-10-05,61.360001,61.959999,61.009998,61.520000,61.067032,2978100
2022-10-06,61.209999,61.959999,60.750000,60.889999,60.441673,3219100
2022-10-07,60.700001,61.250000,60.099998,60.830002,60.382118,2420500
2022-10-10,61.330002,61.759998,60.759998,61.049999,60.600494,2133300
2022-10-11,60.590000,61.730000,60.259998,60.759998,60.312630,2198800
2022-10-12,60.820000,61.064999,60.160000,60.790001,60.342411,2395700
2022-10-13,60.110001,63.235001,59.509998,62.950001,62.486507,3067800
2022-10-14,63.250000,63.250000,58.599998,58.730000,58.297581,4043200
2022-10-17,59.849998,60.985001,59.849998,60.360001,59.915577,2693300
2022-10-18,61.770000,62.400002,60.840000,61.619999,61.166298,2934600
2022-10-19,61.224998,62.240002,61.099998,61.799999,61.344975,2174000
2022-10-20,62.380001,62.740002,61.369999,61.930000,61.474018,2886400
2022-10-21,61.959999,63.035000,61.380001,62.880001,62.417027,2566200
2022-10-24,63.049999,63.770000,62.689999,63.360001,62.893486,3123400
2022-10-25,63.009998,65.010002,62.990002,64.959999,64.481705,4597400
2022-10-26,65.495003,66.269997,64.699997,65.870003,65.385002,5580600
2022-10-27,66.349998,66.690002,65.809998,65.970001,65.484276,3822600
2022-10-28,66.089996,66.500000,65.252998,66.019997,65.533897,2951200
2022-10-31,65.980003,66.500000,64.889999,65.339996,64.858910,3672900
2022-11-01,66.029999,67.199997,65.800003,67.110001,66.615883,3694100
2022-11-02,67.059998,68.430000,66.839996,66.910004,66.417351,4385400
2022-11-03,65.760002,67.639999,65.730003,66.980003,66.486839,5408700
2022-11-04,66.980003,67.269997,63.950001,65.370003,64.888695,5722400
2022-11-07,65.330002,67.019997,65.260002,66.040001,65.553757,3421800
2022-11-08,66.089996,67.519997,65.879997,67.190002,66.695290,2901300
2022-11-09,67.070000,67.870003,66.735001,67.050003,66.556320,3595000
2022-11-10,68.029999,68.029999,66.529999,67.209999,66.864723,4523900
2022-11-11,67.860001,68.099998,64.294998,64.769997,64.437256,5139300
2022-11-14,64.930000,67.669998,64.830002,66.730003,66.387192,3240400
2022-11-15,66.720001,67.050003,64.820000,66.720001,66.377251,3422100
2022-11-16,66.300003,66.589996,65.059998,65.349998,65.014282,3064300
2022-11-17,64.550003,65.639999,63.759998,65.430000,65.093872,3637400
2022-11-18,65.639999,65.940002,64.779999,65.199997,64.865044,2999700
2022-11-21,65.000000,65.720001,64.050003,65.150002,64.815308,3290300
2022-11-22,65.925003,66.330002,65.379997,66.089996,65.750481,1896700
2022-11-23,65.989998,66.309998,65.320000,65.800003,65.461975,1653700
2022-11-25,66.000000,66.330002,65.610001,66.330002,65.989250,704300
2022-11-28,65.709999,65.739998,64.650002,64.930000,64.596443,2570200
2022-11-29,65.010002,65.879997,64.970001,65.570000,65.233154,1736500
2022-11-30,65.739998,67.190002,64.804001,67.160004,66.814987,5060000
2022-12-01,67.349998,67.419998,65.839996,66.250000,65.909660,1705900
2022-12-02,65.970001,67.550003,65.830002,67.309998,66.964211,1865100
2022-12-05,66.959999,67.110001,64.029999,64.360001,64.029373,2573200
2022-12-06,64.500000,65.400002,63.169998,63.660000,63.332962,2674200
2022-12-07,63.669998,64.330002,63.200001,63.759998,63.432449,2747600
2022-12-08,64.300003,64.620003,63.490002,63.740002,63.412556,1892300
2022-12-09,63.529999,64.000000,62.630001,62.990002,62.666405,2078700
2022-12-12,63.000000,63.279999,61.619999,62.290001,61.970001,3637200
2022-12-13,63.220001,63.625000,62.369999,62.639999,62.318203,2384600
2022-12-14,62.730000,63.025002,61.400002,61.700001,61.383034,2956500
2022-12-15,60.990002,61.360001,59.919998,60.230000,59.920586,3922600
2022-12-16,59.744999,60.080002,59.000000,59.779999,59.472897,9735200
2022-12-19,60.029999,60.290001,58.014999,58.299999,58.000496,3379000
2022-12-20,58.549999,59.410000,58.310001,58.889999,58.587467,2645200
2022-12-21,59.090000,59.900002,58.419998,59.389999,59.084900,2429000
2022-12-22,59.230000,59.240002,57.959999,58.900002,58.597420,2305700
2022-12-23,58.910000,59.634998,58.820000,59.380001,59.074951,1136400
2022-12-27,59.630001,60.029999,59.259998,59.759998,59.452999,1683900
2022-12-28,59.759998,59.930000,58.480000,58.630001,58.328804,1656800
2022-12-29,58.740002,59.625000,58.740002,58.980000,58.677006,1548200
2022-12-30,58.759998,59.169998,58.330002,58.779999,58.478031,1858200
2023-01-03,58.730000,59.119999,58.299999,58.930000,58.627266,2351100
2023-01-04,59.250000,59.799999,58.720001,59.689999,59.383358,3428600
2023-01-05,59.230000,59.689999,58.900002,59.040001,58.736698,3314700
2023-01-06,59.770000,61.139999,59.590000,61.009998,60.696575,2867000
2023-01-09,61.200001,61.955002,60.750000,61.110001,60.796062,2243100
2023-01-10,61.419998,61.790001,60.490002,61.750000,61.432774,1736300
2023-01-11,62.820000,62.950001,61.645000,62.080002,61.761082,2807600
2023-01-12,62.099998,62.851002,61.709999,62.580002,62.258514,2888500
2023-01-13,62.570000,63.009998,61.875000,62.720001,62.397797,2066300
2023-01-17,62.775002,63.544998,62.650002,62.700001,62.377895,3163500
2023-01-18,62.939999,63.060001,61.410000,61.509998,61.194008,2621500
2023-01-19,61.619999,62.360001,61.150002,62.220001,61.900360,3085700
2023-01-20,62.400002,62.990002,61.650002,62.360001,62.039642,2570800
2023-01-23,62.320000,62.470001,61.564999,61.900002,61.582005,2754300
2023-01-24,62.080002,62.549999,61.200001,62.509998,62.188869,2169400
2023-01-25,61.889999,63.150002,61.419998,63.130001,62.805687,2149800
2023-01-26,63.500000,63.645000,62.570000,63.130001,62.805687,3726500
2023-01-27,62.799999,64.084999,62.680000,63.830002,63.502094,3738500
2023-01-30,63.285000,63.959999,62.189999,62.529999,62.208771,2869300
2023-01-31,62.610001,64.470001,62.480000,64.449997,64.118904,3797200
2023-02-01,64.010002,65.209999,63.900002,64.480003,64.148758,4132900
2023-02-02,62.340000,62.980000,61.060001,62.000000,61.681492,9167000
2023-02-03,61.099998,61.889999,61.099998,61.500000,61.184059,4689600
2023-02-06,61.244999,61.400002,60.240002,60.700001,60.388172,4277400
2023-02-07,60.570000,60.939999,59.840000,60.709999,60.398117,4114400
2023-02-08,60.485001,62.029999,60.439999,61.880001,61.562107,4131400
2023-02-09,63.485001,63.790001,62.259998,62.599998,62.278404,4260000
2023-02-10,62.860001,64.980003,62.860001,64.470001,64.138802,4935500
2023-02-13,64.070000,64.231003,62.310001,62.470001,62.149078,3864300
2023-02-14,62.040001,62.790001,61.619999,62.180000,61.860569,2741500
2023-02-15,61.619999,62.270000,61.540001,62.110001,61.790928,2574700
2023-02-16,61.730000,63.099998,61.669998,62.750000,62.427639,2277100
2023-02-17,62.410000,62.959999,61.509998,61.810001,61.492470,4037100
2023-02-21,61.880001,62.180000,60.014999,60.060001,59.751457,3398200
2023-02-22,60.250000,62.000000,59.580002,61.939999,61.621799,5076300
2023-02-23,62.139999,62.573002,61.049999,62.000000,61.681492,4058500
2023-02-24,61.169998,61.830002,60.459999,61.680000,61.363136,2909800
2023-02-27,61.560001,62.439999,61.259998,62.110001,61.790928,3516400
2023-02-28,61.730000,62.470001,61.410000,62.290001,62.120026,6824500
2023-03-01,62.139999,63.009998,62.090000,62.150002,61.980408,2758600
2023-03-02,62.400002,63.599998,62.040001,63.549999,63.376587,2537100
2023-03-03,63.180000,63.750000,62.910000,63.700001,63.526180,2412700
2023-03-06,63.360001,64.040001,62.799999,63.250000,63.077404,3932600
2023-03-07,62.799999,63.009998,61.830002,62.970001,62.798172,4239300
2023-03-08,62.980000,62.980000,61.540001,62.200001,62.030273,4877400
2023-03-09,62.340000,62.410000,59.910000,59.919998,59.756493,2485400
2023-03-10,59.610001,59.790001,58.404999,58.889999,58.729301,2632500
2023-03-13,58.040001,59.330002,57.575001,58.619999,58.460037,2897900
2023-03-14,59.639999,60.033001,58.185001,58.919998,58.759220,3774800
